"cons_12m","cons_gas_12m","cons_last_month","no_consumption","churn","days_active","days_since_last_modification","forecast_cons_12m","forecast_cons_year","forecast_discount_energy","has_gas","margin_net_pow_ele","nb_prod_act","net_margin","pow_max","channel_sales"
15969,0,0,1,0,1827,1464,1928.49,0,0,0,19.28,1,183.29,13.2,"8"
4844,4226,0,1,0,2271,78,720.21,0,0,1,23.43,2,73.31,10.392,"5"
10771,26152,1288,0,0,2557,37,1575.09,1288,0,1,13.1,2,108.94,11.5,"1"
37834,0,0,1,0,2311,366,3817.66,0,0,0,16.44,1,648.29,16.5,"1"
53545,0,2721,0,0,2557,2192,1041.53,645,0,0,21.96,1,125.6,20.7,"5"
40,0,0,1,0,2557,2194,6.02,0,0,0,21.64,1,0.54,10.392,"5"
12044,0,0,1,0,1827,1462,1814.03,0,0,0,10,1,161.36,15,"5"
15384,0,3724,0,0,2557,2192,1524.04,3724,0,0,17.23,1,142.64,25,"1"
53591,0,4665,0,0,1827,502,460.26,0,0,0,22.89,1,57.73,13.856,"3"
3495555,0,350657,0,0,1751,371,4265.22,4446,0,0,38.04,1,442.63,41.5,"6"
49441,44199,3822,0,0,1634,731,5060.95,3822,0,1,1.29,2,513.87,19.919,"5"
10876,0,688,0,0,2557,2193,648.1,284,0,0,19.56,1,82.04,16.5,"1"
586,0,89,0,1,1461,1098,162.73,89,0,0,206.07,1,76.48,13.856,"5"
5439,0,0,1,0,2344,1979,813.25,0,0,0,27.32,1,80.27,13.2,"1"
52988,24114,9573,0,0,1827,1462,4608.72,5512,0,1,10.84,2,362.56,12.5,"5"
2292,4967,0,1,0,1827,45,341.81,0,0,1,16.14,3,37.73,10.392,"5"
12501,0,1463,0,0,2557,438,923.6,1202,0,0,23.35,1,123.2,18.4,"5"
37400,0,570,0,0,2192,1828,3700.59,570,0,0,19.34,1,431.88,16,"5"
2289,0,164,0,0,2557,42,229.74,164,0,0,26.04,1,25.33,23.1,"1"
16677,46173,0,1,0,4749,169,1695.42,0,0,1,4.2,2,214.02,22,"1"
5410,0,0,1,0,2191,297,428.89,0,0,0,33.12,1,42.7,13.2,"5"
3221,0,0,1,0,1492,47,473.66,0,0,0,24.42,1,44.65,13.2,"5"
9103,0,0,1,0,2557,2192,872.88,0,0,0,12.36,1,96.47,10.392,"1"
4773,0,0,1,0,2218,307,723.28,0,0,0,34.68,1,75.64,13.856,"5"
15043,22262,1227,0,0,1461,1111,1158.43,1227,0,1,24.84,4,121.85,17.321,"5"
6013,2801,0,1,0,2192,1828,902.26,0,0,1,12.92,4,86.73,13.3,"5"
2430,0,194,0,0,1827,30,250.37,194,0,0,29.37,1,30.78,15.2,"8"
99299,0,11547,0,1,3675,3311,6788.43,11546,0,0,0.12,1,570.33,40,"1"
26309,0,3715,0,0,2191,1827,2847.28,3715,0,0,31.08,1,253.7,13.8,"1"
72981,0,16482,0,0,1827,1462,4232.43,5002,0,0,5.06,1,387.49,13.2,"5"
25946,15598,2276,0,0,1827,24,2715.86,2276,0,1,17.51,2,259.88,16.5,"5"
45972,0,0,1,0,2556,2193,852.05,0,0,0,23.04,1,81.09,13.2,"5"
7916,0,0,1,0,1827,1462,1188.86,0,0,0,16.08,1,118.6,13.5,"1"
59521,0,0,1,0,1827,33,2340.62,0,0,0,3.56,2,207.18,13.2,"1"
37337,0,0,1,0,2557,11,778.59,0,0,0,17.13,1,73.47,10.392,"1"
1676,0,0,1,0,2192,1830,249.62,0,0,0,21.52,1,22.3,13.2,"5"
81500,82270,11597,0,0,1827,1462,1932.83,0,0,1,33.84,2,424.64,15,"5"
7082,0,1039,0,0,1461,54,1040.1,1039,0,0,10.08,1,84.22,10.392,"5"
39375,0,3197,0,0,2557,38,2755.56,2253,0,0,63.6,1,289.81,42.5,"1"
153069,0,8775,0,0,1827,704,6448.52,0,0,0,1.23,1,519.49,13.2,"5"
6601,0,0,1,0,1556,521,992.45,0,0,0,23.76,1,101.48,10.392,"5"
4941,0,392,0,0,1827,60,734.21,392,0,0,17.34,1,67.22,10.392,"5"
40565,0,82,0,0,1827,29,3755.22,82,0,0,7.92,1,436.97,16.5,"8"
64325,0,5812,0,0,4018,3654,6658.47,5812,0,0,35.56,1,582.9,45,"1"
456926,0,47692,0,0,1460,111,19586.66,31617,0,0,12.84,1,1085.75,62.1,"6"
9155,0,0,1,0,2557,2192,1365.12,0,0,0,12.36,1,120.45,10.392,"1"
26967,0,2781,0,0,1461,30,2637.65,2781,0,0,21.6,1,300.86,34.5,"5"
11229,0,1106,0,0,1827,1462,1192.03,1106,0,0,26.64,1,138.32,22.8,"8"
22789,0,0,1,0,1827,36,214.67,0,0,0,20.54,1,17.41,10.392,"5"
3560,0,392,0,0,2899,35,303.44,392,0,0,2.08,1,35.57,9.9,"1"
4012564,237673,469898,0,0,2191,343,16256.19,21599,0,1,19.11,2,935.86,149,"6"
11278,0,0,1,0,1096,2,1147.77,0,0,0,24.38,1,163.38,15.001,"5"
63539,0,5263,0,0,1827,1462,6357.48,5263,0,0,19.32,1,662.17,19.398,"5"
16780,0,0,1,0,2745,34,1868.8,0,0,0,3.7,1,154.49,13.856,"5"
20361,0,3064,0,0,1096,732,2003.81,3064,0,0,24.18,2,212.06,20,"5"
3402,0,207,0,0,2557,2192,345.33,207,0,0,25.22,1,41.06,17.321,"6"
5371,0,0,1,0,1827,1462,813.68,0,0,0,21.38,1,91.09,10.35,"1"
69179,0,7144,0,1,2192,141,6951.27,7144,0,0,7.32,2,784.8,43.47,"1"
42568,0,0,1,0,2557,64,6228.41,0,0,0,29.76,1,596.16,13.2,"1"
203303,0,4139,0,1,1096,384,1749.95,960,0,0,34.44,1,232.49,22.995,"5"
3890,0,0,1,0,2192,1830,378.52,0,0,0,16.92,1,46.18,10.392,"5"
67533,0,2130,0,0,1461,48,7904.94,2130,0,0,46.71,1,589.56,44,"5"
17404,0,1824,0,0,3853,370,1833.98,1824,0,0,30.96,1,200.03,20.7,"1"
7620,0,1399,0,0,2557,2192,895.88,1399,0,0,18.72,1,83.85,13.2,"1"
2960,0,352,0,0,1461,206,333.61,352,0,0,43.68,1,42.23,30,"5"
17036,0,918,0,0,2192,1829,1516.88,918,0,1,13.1,2,142.39,10.392,"5"
142675,0,28360,0,0,2557,2195,2506.64,3459,0,0,16.66,1,225.71,13.2,"1"
38667,0,0,1,0,1096,273,3958.05,0,0,0,26.76,1,477.29,19.8,"5"
16782,0,1908,0,0,2557,2193,1686.67,1908,0,1,6.6,2,203.35,19.8,"5"
57850,0,2263,0,0,2724,140,0,0,0,0,0.12,1,0,50,"1"
5529,2020,980,0,0,1595,732,801.09,980,0,1,11.24,2,58.16,15,"8"
7890,0,535,0,0,2557,2192,823.48,535,0,0,14.77,1,87.43,16.5,"1"
5491,4355,0,1,0,1461,596,231.05,0,24,1,32.76,3,87.75,10.392,"8"
14705,0,0,1,0,2192,1832,2172.92,0,0,0,19.28,1,189.78,13.2,"5"
7844,0,599,0,0,2192,1827,359.14,209,0,0,18.48,1,31.55,13.15,"1"
13976,7257,1943,0,0,2557,47,1821.93,1943,0,1,5.58,2,104.74,11.95,"5"
1599694,0,208086,0,0,2192,1828,4307.93,4584,0,0,14.92,8,536.36,16.224,"6"
81500,82270,11597,0,0,1556,1192,6294.66,10448,0,1,30.97,2,523.56,34.641,"5"
24640,0,1487,0,0,3105,2740,0,0,0,0,0.36,1,0,180,"1"
80033,0,0,1,0,2557,2193,298.58,0,0,0,12.82,1,28.45,13.2,"1"
4986,0,2147,0,0,2191,1826,468.56,2147,0,0,25.56,1,55.96,13.856,"6"
6654,50814,0,1,0,1827,377,428.18,0,0,1,19.2,2,41.6,10.392,"1"
22800,0,0,1,0,1844,71,2461.63,0,0,0,4.86,1,140.88,10.392,"5"
0,2809,0,1,0,1827,35,0,0,0,1,15.78,2,0,13.856,"5"
36737,11166,3569,0,0,4018,3653,3473.09,3736,0,1,20.64,3,391.93,33,"1"
7494,0,1218,0,0,1095,309,1132.95,1218,0,0,34.68,1,119.37,13.856,"8"
1952575,144337,185316,0,0,1461,1096,6982.36,7391,0,1,1.26,2,892.71,19.8,"5"
12456,0,100,0,0,1461,1096,1188.44,100,0,0,37.98,1,135.92,26.4,"3"
3118110,468369,289924,0,0,1461,1097,2815.7,1925,0,1,56.88,2,294.44,38,"5"
35327,0,1632,0,0,1827,1462,3512.61,1632,0,0,24.18,1,283.45,20,"5"
2756,0,0,1,0,1864,368,409.7,0,0,0,10.36,1,36.14,13.856,"1"
1178,0,187,0,0,2557,59,175.62,187,0,0,24.62,1,13.5,12.5,"6"
2813,0,516,0,0,1096,731,169.46,148,0,0,155.58,1,97.11,10.39,"5"
18362,0,1512,0,0,1827,1464,1828.11,1512,0,0,22.56,1,208.47,15.1,"5"
4094,0,1047,0,0,1827,1464,612.83,1047,0,0,18.84,1,66.56,10.2,"5"
3151,0,201,0,0,2556,14,271.14,201,0,0,0.63,1,29.01,3.5,"1"
36655,921,2425,0,0,1461,495,1157.07,1389,0,1,31.64,2,103.02,13.856,"5"
26367,58911,1587,0,0,1624,160,2570.15,1587,0,1,18.36,3,265.79,20,"8"
19731,82430,0,1,0,1826,294,711.07,0,0,1,34.68,2,84.32,13.85,"5"
1432,0,0,1,0,1826,307,217.67,0,0,0,26.04,1,24.11,10.392,"6"
9806,0,0,1,0,1827,1462,1449.57,0,0,0,11.95,1,141.47,13.856,"5"
53819,0,0,1,1,1827,63,272.46,0,0,0,21.64,1,23.57,10.39,"5"
9089,0,0,1,0,2557,32,1362.9,0,0,0,11.82,1,111.33,10.35,"6"
1672,0,0,1,0,2557,2195,249.55,0,0,0,14.57,1,22.79,10.35,"6"
10419,9612,0,1,0,2191,310,1370.45,0,0,1,33.12,4,139.86,13.2,"1"
14525,0,1236,0,0,1827,135,1428.19,1236,0,0,10.33,1,184.64,15.01,"5"
0,0,0,1,0,2192,43,0,0,0,1,7.8,2,0,10.39,"5"
1505,0,160,0,0,1461,53,224.1,160,0,0,21.64,1,19.1,10.392,"5"
48127,0,0,1,0,1541,269,6439.84,0,30,0,61.74,1,375.89,21.04,"5"
3098,0,0,1,0,1827,53,458.86,0,0,0,10.08,1,37.82,10.392,"5"
2122,0,298,0,0,1827,66,313.49,298,0,0,16.92,1,25.29,10.392,"6"
14570,0,1138,0,1,1174,370,1818.64,1138,24,0,92.04,1,846.24,26.3,"5"
11116,0,1081,0,0,2192,1827,1135.37,1081,0,0,17.45,1,134.4,13.856,"3"
13739,0,0,1,0,2557,2193,2036.19,0,0,0,6.18,1,178.44,13.2,"1"
176905,0,3211,0,1,1096,42177,2155.71,0,0,0,19.28,1,188.59,13.2,"5"
5398,0,552,0,0,2557,2193,808.65,552,0,0,21.72,1,86.5,13.15,"6"
8275,0,0,1,0,2192,1827,801.23,0,0,0,23.65,1,97.68,10.35,"6"
970,0,0,1,0,2557,2192,145.85,0,0,0,26.73,1,13.83,13.2,"1"
8602,0,697,0,0,1827,34,1268.94,697,0,0,24.42,1,126.93,13.2,"5"
35832,0,0,1,0,1396,271,673.22,0,30,0,26.54,2,21.94,10.392,"5"
1335,0,0,1,0,2191,1833,201.38,0,0,0,37.56,1,21.05,15,"1"
2151,0,0,1,0,1461,297,324.66,0,0,0,26.04,1,35.1,10.392,"3"
3467,0,0,1,1,2192,1827,257.8,0,0,0,50.88,1,33.89,20.348,"5"
6137,1138,0,1,1,2192,1827,931.89,0,0,1,30.22,5,96.02,13.2,"1"
3483,0,964,0,0,1827,47,525.07,964,0,0,33.12,1,57.21,13.2,"8"
4022,0,0,1,0,2191,1827,457.98,0,0,0,33.12,1,51.57,13.2,"5"
3661,0,0,1,0,1827,1462,549.07,0,0,0,16.44,1,55.21,13.856,"6"
8231,0,1778,0,0,1461,72,1029.65,1472,0,0,12.82,1,84.71,13.2,"8"
4726,0,0,1,0,1827,46,707.6,0,0,0,16.92,1,67.53,10.392,"8"
9147,241944,1173,0,0,2557,15,941.91,1173,0,1,20.64,2,104.16,19.8,"1"
8108,0,0,1,0,1659,732,673.41,0,0,0,14.64,1,56.13,10.392,"5"
2114,1619,268,0,0,2535,731,122.4,98,0,1,5.52,4,11.03,10.392,"1"
6408,0,0,1,0,2192,1828,969.44,0,0,0,17.13,1,100.15,10.392,"6"
6978,0,0,1,0,1827,59,1036.69,0,0,0,21.78,1,78.42,13.2,"3"
19363,0,0,1,1,1827,206,1287.43,0,0,0,25.8,1,194.31,17.25,"8"
3481,0,485,0,1,1827,67,516.88,485,0,0,17.13,1,53.46,10.392,"5"
7831,12266,1267,0,0,1414,731,759.13,1267,0,1,21.28,2,93.79,15.935,"5"
17600,0,0,1,0,1096,42178,2597.58,0,0,0,15.16,1,230.36,10.392,"5"
9975,0,0,1,0,1827,1462,1482.58,0,0,0,24.42,1,128.86,13.2,"1"
1031462,0,108543,0,0,2070,1705,12649.68,12222,0,0,1.46,1,850.86,33,"6"
170442,0,29580,0,0,2192,1837,817.11,1581,0,0,16.92,1,80.6,10.392,"6"
25020,0,1955,0,0,2191,1827,2526.31,1955,0,0,23.64,1,276.82,15.78,"5"
17715,9687,0,1,0,1827,1462,3530.37,0,0,1,10.08,3,68.64,10.392,"8"
4608,0,0,1,0,1827,87,483.69,0,0,0,32.16,1,59.66,28.575,"5"
13495,0,1188,0,0,1461,33,1351.91,1188,0,0,34.56,1,165.91,17.321,"5"
6532,0,0,1,0,2557,54,964.5,0,0,0,17.58,1,77.6,14.8,"5"
51385,0,3167,0,0,2448,236,5630.23,3167,30,0,39.18,1,354.43,16.5,"5"
21942,0,0,1,0,2192,56,2053.94,0,0,0,11.42,1,151.21,13.2,"5"
22806,49063,157,0,0,4018,3653,3244.81,0,0,1,6.18,2,269.94,13.2,"1"
3154,0,0,1,0,2557,63,465.63,0,0,0,26.73,1,35.98,13.2,"1"
21194,0,2366,0,0,2557,459,2094.96,2366,0,0,13.39,1,235.89,28,"5"
8567,0,1333,0,0,2192,1827,1279.2,1333,0,0,28.6,1,112.4,13.856,"5"
1760,0,68,0,0,1461,1096,424.05,68,0,0,54.84,1,187.17,15,"8"
3388,0,319,0,0,1461,37,507.2,319,0,0,19.42,1,42.64,12.5,"5"
5501,3636,0,1,0,4383,57,817.22,0,0,1,23.04,4,66.85,13.2,"1"
44487,0,4018,0,0,2192,44,1388.58,1105,0,0,6.6,1,177.38,19.8,"5"
875,0,0,1,0,1827,1462,131.52,0,0,0,22.52,1,13.37,13.856,"1"
5563,0,1195,0,0,1461,53,828.44,1195,0,0,19.56,1,72.11,13.85,"5"
127379,147153,2699,0,0,1490,1129,7876.56,1182,0,1,71.51,2,680.72,80,"5"
22483,0,3604,0,0,2557,2192,3302.81,3604,0,0,11.95,1,255.17,13.856,"5"
3811,0,339,0,0,1461,147,388.59,339,0,0,53.32,1,67.39,40,"5"
20600,78907,2040,0,0,2191,1827,2096.12,2040,0,1,59.28,2,255.75,39.6,"1"
36055,0,2573,0,1,2557,61,430.29,278,0,0,31.36,1,35.64,15,"6"
849,0,17,0,0,1461,305,89.52,17,0,0,31.26,1,11.78,17.25,"3"
22584,0,0,1,0,2192,45,648.61,0,0,0,21.58,1,53.94,13.856,"1"
9528,0,0,1,0,2192,1827,1408.19,0,0,0,13.4,1,131.82,13.86,"5"
4477,0,350,0,0,2349,41,452.02,350,0,0,16.86,1,52.62,15.001,"5"
8434,0,798,0,0,1827,26,881.86,798,0,0,48.42,1,102.74,43,"8"
249091,0,20721,0,0,2138,1773,2918.22,2133,0,0,24.52,1,218.06,13.2,"6"
3271328,0,376660,0,0,1826,1461,6132.75,6706,0,0,21.54,1,438.05,13,"6"
2527,0,0,1,0,1827,38,375.72,0,0,0,19.2,1,35.24,10.392,"8"
2007,0,225,0,0,1461,1096,183.57,225,0,0,2.5,1,19.34,9.86,"5"
8194,0,1052,0,0,1461,1097,1241.28,1052,0,0,17.67,1,115.25,13.85,"5"
4410,0,815,0,0,1488,366,652.1,815,0,0,14.64,1,62.79,10.392,"8"
17040,0,1098,0,0,2192,52,842.59,0,0,0,33.37,1,75.45,13.85,"5"
994,0,0,1,0,1827,1462,148.65,0,0,0,30.22,1,14.46,13.2,"6"
49156,0,2059,0,0,4018,3659,5037.67,2059,0,0,13.32,1,492.59,22.8,"1"
10291,0,1056,0,0,2557,59,1535.73,1056,0,0,12.6,1,114.54,11,"1"
20612,0,5881,0,0,1535,150,2513.01,5881,30,0,34.08,1,160.94,13.856,"5"
25802,0,1649,0,0,1460,453,2641.44,1649,0,0,39,1,283.51,26,"3"
15959,0,1561,0,0,1827,9,1588.2,1561,0,0,3.06,1,187.06,16.11,"5"
36692,0,2835,0,0,4383,4022,3907.67,2835,0,0,30.36,1,378.33,20.24,"1"
15698,0,0,1,0,1827,46,2319.25,0,0,0,32.64,1,221.42,14.49,"5"
91888,0,7523,0,1,1461,0,9278.55,7523,0,0,35.81,1,945.96,40,"5"
55864,0,5851,0,0,1461,29,0.2,0,0,0,39.52,1,0,19.8,"5"
29160,0,3552,0,0,2192,1828,3017.46,3552,0,0,12.36,1,367.32,19.7,"5"
1150,0,204,0,0,2557,2192,172.03,204,0,0,14.57,1,17.06,10.35,"5"
3818,0,0,1,0,2557,21,127.19,0,0,0,29.92,1,16.39,15.001,"1"
436,0,0,1,0,1095,731,71.36,0,0,0,0.12,1,12.33,13.856,"3"
2203,0,0,1,0,1461,1097,349.25,0,0,0,30.22,1,37.06,13.2,"5"
896857,0,113068,0,0,1461,1096,2930.63,5495,0,0,22.95,1,224.4,13.85,"5"
6757,0,2089,0,0,2191,293,807.56,2089,0,0,26.04,1,67.22,10.392,"1"
26251,0,1813,0,0,1461,671,2606.36,1813,0,0,5,1,301.97,15.01,"5"
400931,46545,40482,0,0,4018,3653,7644.41,9243,0,1,56.34,2,745.5,150,"1"
7935,0,1031,0,1,2191,1831,841.1,1031,0,0,68.88,1,91.64,27.6,"1"
2789,0,0,1,0,2557,43,417.66,0,0,0,26.02,1,34.45,13.2,"5"
3315,0,0,1,0,1096,42178,496.36,0,0,0,16.92,1,43.35,10.392,"5"
41359,0,0,1,0,1461,1105,2303.54,0,0,0,22.95,1,219.22,13.856,"5"
2349,0,0,1,0,2557,2193,292.14,0,0,0,16.2,1,28.26,11.5,"1"
13054,0,3190,0,0,2004,1639,1319.64,3190,0,0,31.32,1,159.34,17.32,"5"
144749,0,9033,0,0,2464,366,6337.19,4821,0,0,53.66,1,577.32,60,"1"
12994,0,1648,0,0,2192,43,1414.51,1648,0,0,2.16,1,131.8,17.321,"8"
3713,0,463,0,0,2557,50,542.49,463,0,0,16.38,1,46.55,13.8,"5"
41201,0,3523,0,0,1827,30,2515.73,2187,0,0,14.68,1,299.4,16,"5"
34810,0,0,1,1,1857,1496,3558.57,0,0,0,44.88,1,435.29,30,"3"
4285,0,0,1,0,1827,53,630.88,0,0,0,10.08,1,56.48,10.392,"8"
25889,0,927,0,0,1445,348,821.76,0,30,0,38.8,1,52.24,13.2,"5"
74034,0,6072,0,0,2229,367,7353.85,6072,0,0,8.28,1,591.22,21.99,"6"
681,0,7439,0,0,1827,7,69.82,7439,0,0,15.53,1,10.76,17.321,"5"
5421,27225,240,0,0,2192,37,424.32,240,0,1,18.7,2,39.75,12,"1"
97289,0,0,1,0,2557,69,420.29,0,0,0,33.12,1,45.01,13.2,"1"
15447,0,863,0,0,2557,2196,1638.67,863,0,0,13.6,1,173.46,17.6,"1"
130235,0,5420,0,0,4018,3655,3975.41,2245,0,0,31.56,1,425.71,29.7,"1"
251377,0,27408,0,0,1461,37,642.43,476,0,0,23.4,1,74.97,17.3,"6"
4923,2098,415,0,1,1665,367,575.33,415,0,0,34.68,1,53.86,13.856,"8"
318636,0,33261,0,0,2192,1827,492.03,765,0,0,20.34,1,45.93,11,"6"
5541,0,1167,0,0,1827,386,830.92,1167,0,0,25.56,1,76.78,13.856,"8"
3480,0,317,0,0,1096,97,525.91,317,0,0,23.76,1,54.69,10.392,"5"
1609,0,0,1,0,2192,1830,241.79,0,0,0,16.84,1,33.8,10.35,"3"
23185,0,2096,0,0,2192,1837,2379.92,1499,0,0,19.2,1,171.35,13.15,"5"
1174340,0,84304,0,0,2188,374,1209.69,0,0,0,14.64,1,106.87,10.392,"6"
3926060,1959386,469210,0,0,1096,731,3436.73,2989,0,1,22.24,2,234.69,12,"5"
10119,0,412,0,0,2192,38,597.11,412,0,0,18.54,1,49.19,16.5,"1"
1017579,187578,120936,0,0,1827,1467,442.49,0,0,1,16.92,2,43.53,10.39,"5"
14503,0,0,1,0,2557,39,2142.36,0,0,0,3.08,1,175.33,11.4,"5"
8951,3894,709,0,0,1461,55,1157.59,709,0,1,17.67,2,78.45,13.856,"5"
1483590,0,204152,0,0,1827,1462,12027.02,14021,0,0,29.64,1,1340.86,13.15,"5"
9233,0,0,1,0,1096,731,1133.08,0,0,0,21.48,1,94.92,10.392,"5"
12754,0,941,0,0,2192,204,1336.86,941,0,0,3.94,1,166.68,31.05,"6"
6545,0,0,1,0,2557,2192,710.56,0,0,0,14.68,1,64.77,10.392,"1"
17069,0,0,1,0,2192,1827,2512.31,0,0,0,11.04,1,201.78,10.39,"5"
124,0,36,0,0,2557,2192,18.5,36,0,0,32.88,1,1.81,13.15,"5"
2730,0,451,0,0,2247,147,180.35,198,0,0,23.76,1,18.35,10.392,"1"
9796,0,1709,0,0,2557,65,1081.42,1260,0,0,26.04,1,115.8,10.392,"1"
953085,0,68400,0,0,2192,1841,924.96,732,0,0,22.44,1,95.81,13.8,"6"
8010,0,0,1,0,1827,43,1203.55,0,0,0,15.78,1,99.61,13.856,"6"
12791,23187,447,0,0,1461,77,779.87,447,0,1,13.4,2,68.75,13.856,"5"
14408,0,1548,0,0,2557,111,1481.58,1548,0,0,13.63,1,154.91,19.8,"1"
33,9040,0,1,0,2130,369,3.05,0,0,1,27.32,2,0.31,17.25,"3"
203555,0,17632,0,0,2192,648,19070,17632,0,0,10.84,1,1316.25,130,"3"
8415,0,731,0,0,1461,1097,818.74,731,0,0,47.61,1,99.18,26.3,"5"
9136,0,0,1,0,1461,1099,0,0,0,0,195.38,2,0,13.15,"5"
37348,1202507,5432,0,0,1945,366,2866.96,3485,24,1,28.82,2,169.26,14,"5"
6993,0,0,1,0,1096,731,1045,0,0,0,21.48,1,100.7,10.392,"3"
14656,0,0,1,0,1096,42178,2166.66,0,0,0,15.16,1,173.24,10.392,"3"
44973,0,4695,0,0,1827,27,4529.84,4695,0,0,18.72,1,594.43,30,"5"
2451,0,646,0,0,1827,62,366.15,646,0,0,34.68,1,37.88,13.856,"8"
7990,2439,853,0,0,1827,1462,628.38,546,0,1,14.64,4,48.89,10.392,"5"
10716,0,0,1,0,1461,50,1245.96,0,0,0,6.12,1,69.56,11.5,"5"
5095,0,0,1,0,2557,2192,490.66,0,0,0,10.03,2,52.77,10.35,"1"
2698961,1210214,243989,0,0,1826,393,11307.35,23200,0,1,5.97,2,638.86,78,"6"
52275,0,3257,0,1,1812,202,402.64,0,24,0,21.69,1,43.08,10.392,"5"
4316,0,0,1,0,1827,56,650.23,0,0,0,20.52,1,57.14,13.2,"8"
28435,0,2942,0,0,2557,2192,2759.92,2942,0,0,7.92,1,315.73,16.5,"1"
25644,0,0,1,1,1461,119,2614.47,0,0,0,7.92,1,412.9,16.5,"5"
202389,0,19990,0,0,2068,367,16661.83,19990,0,0,9.24,1,1060.2,60,"6"
105902,0,4948,0,0,2557,2192,592.52,0,0,0,10.08,1,53.43,10.392,"1"
2480,0,0,1,0,2191,1828,374.58,0,0,0,33.12,1,36.78,13.2,"5"
29737,0,0,1,0,1827,1463,3878.93,0,0,0,17.38,1,341.11,13.8,"1"
460596,0,55123,0,0,1460,1095,1024.97,1958,0,0,4.68,1,112.59,20,"6"
7307,0,1009,0,0,1826,29,748.54,1009,0,0,29.55,1,81,20,"8"
23,0,0,1,0,2192,1827,2.49,0,0,0,23.03,1,1.15,17,"6"
26444,0,3766,0,0,1461,29,2734.94,3766,0,1,7.41,2,333.52,39,"5"
2206,0,492,0,0,1477,1113,246.24,492,0,0,31.64,1,22.87,13.856,"8"
11363,0,0,1,0,1461,1106,1682.42,0,0,0,21.9,1,209.5,13.2,"8"
19154,0,1339,0,0,1826,301,1261.2,0,0,0,30.36,1,132.26,12.1,"5"
9469,0,0,1,0,1827,1462,1396.44,0,0,0,13.4,1,125.29,13.856,"8"
34358,1559,3529,0,0,4749,21,3682.03,3529,0,1,5.1,3,342.48,27.05,"1"
13178,0,0,1,0,3454,369,0,0,0,0,14.4,1,90.61,11.5,"1"
31409,124488,2521,0,0,2557,2192,4617.29,2521,0,1,16.66,2,381.87,13.2,"1"
1123984,0,130639,0,0,1096,732,3826.16,0,0,0,19.28,1,359.15,10.39,"5"
35204,0,3493,0,0,2191,35,3117.32,3493,0,0,3.9,1,346.42,15,"1"
45138,0,4013,0,0,1827,10,4501.94,4013,0,0,3.81,1,518.61,20,"5"
10858,0,99,0,0,2556,292,1474.52,0,0,0,29.76,1,128.66,13.2,"1"
3787,0,299,0,0,2226,1862,570.21,299,0,0,34.68,1,55.21,13.856,"5"
31431,0,959,0,0,2557,62,4762.2,959,0,0,8.98,1,164.44,10.392,"1"
34931,0,3137,0,1,1461,18,3642.52,3137,0,0,15.98,2,423.31,20.785,"5"
25574,0,0,1,0,1096,42178,3290.1,0,0,0,19.28,1,289.36,13.2,"5"
6001,0,0,1,1,2209,1844,227.55,0,0,0,16.44,1,31.38,13.856,"1"
388,0,51,0,0,2557,2193,0,0,0,0,19.44,1,0,17.25,"1"
24078,124305,2352,0,0,1460,1096,2539.15,2352,0,1,29.64,2,273.92,19.8,"6"
18702,0,1310,0,0,1461,159,1970.39,1310,0,0,6.6,1,241.07,19.8,"5"
3561,16443,304,0,0,1467,370,514.79,298,0,1,18.62,2,48.4,13.2,"8"
12932,0,0,1,0,2557,2194,538.88,0,0,0,49.44,1,66.86,19.8,"1"
5126,0,0,1,0,2557,2192,81.22,0,0,0,21.09,1,7.7,10.392,"5"
22933,11,5084,0,0,1461,432,490.42,838,0,1,13.4,2,45.39,13.85,"5"
17915,0,1451,0,0,1492,4,1806.3,1451,0,0,20.8,1,196.24,15.4,"5"
54897,0,4750,0,0,4383,4018,5352.46,4750,0,0,13.55,1,484.73,15.2,"1"
28230,26438,0,1,0,1461,1104,966.37,0,0,1,16.92,2,106.16,10.392,"3"
199,0,22,0,0,1461,1096,30.1,22,0,0,33.06,1,3.18,14.49,"3"
72688,0,942,0,0,1096,42169,1602.07,942,0,0,25,1,165.78,20,"5"
12636,0,699,0,0,1827,1462,512.24,0,0,0,10.36,1,45.98,13.856,"8"
4098,0,0,1,0,2192,114,615.02,0,0,0,12.36,1,59.54,10.392,"3"
392379,0,36554,0,0,1461,1096,39629.66,36554,0,0,41.16,1,2183.64,331.06,"5"
27041,17666,0,1,0,1827,1463,3548.25,0,0,1,11.04,3,253.78,10.392,"5"
6088,8413,0,1,0,1948,677,914.57,0,0,1,9.4,3,122.77,12.5,"8"
6222,0,0,1,0,1827,25,655.11,0,0,0,19.5,1,83.96,17.321,"5"
14378,0,0,1,0,1461,1114,2181.72,0,0,0,20.2,1,161.04,13.856,"5"
6628,0,0,1,1,1634,366,995.03,0,0,0,24.06,1,94.17,10.392,"5"
33,0,11,0,0,2192,501,3.42,11,0,0,23.72,1,0.3,15.001,"6"
36330,38795,5403,0,0,1478,15,3674.95,5403,0,1,3.72,2,327.32,19.8,"8"
5853,0,2116,0,1,2557,2193,568.26,2116,0,0,14.64,2,57.06,10.392,"1"
4407,0,847,0,0,1461,1096,417.55,562,0,0,25.84,1,42.68,12.5,"5"
4417,0,0,1,0,2557,54,459.51,0,0,0,13.26,1,57.19,10.392,"5"
277619,0,29782,0,0,1827,1462,571.74,122,0,0,28.56,1,49.38,11.4,"6"
